sensor_id,parameter,parameter_units,value,date,latitude,longitude
4344,pm25,µg/m³,3.3,2022-12-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.9,2022-12-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,12.0,2022-12-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,19.0,2022-12-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,15.0,2022-12-09,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,19.0,2022-12-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,23.0,2022-12-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,19.0,2022-12-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,11.0,2022-12-13,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,10.0,2022-12-14,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,32.0,2022-12-15,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,24.0,2022-12-16,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,7.1,2022-12-17,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.2,2022-12-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.7,2022-12-29,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,27.0,2022-12-30,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.3,2022-12-31,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.6,2023-01-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.3,2023-01-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.5,2023-01-03,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.8,2023-01-04,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.1,2023-01-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.4,2023-01-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.8,2023-01-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.3,2023-01-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-01-09,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,-1.1,2023-01-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.3,2023-01-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.5,2023-01-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,0.87,2023-01-14,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.8,2023-01-15,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-01-16,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.7,2023-01-17,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,14.0,2023-01-18,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,17.0,2023-01-19,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.3,2023-01-20,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.1,2023-01-21,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,14.0,2023-01-22,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,31.0,2023-01-23,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,11.0,2023-01-24,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.9,2023-01-25,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.7,2023-01-26,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,14.0,2023-01-27,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.4,2023-01-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.6,2023-01-29,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.2,2023-01-30,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.6,2023-01-31,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.4,2023-02-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.0,2023-02-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,14.0,2023-02-04,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,18.0,2023-02-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,21.0,2023-02-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,16.0,2023-02-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,11.0,2023-02-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,17.0,2023-02-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,21.0,2023-02-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,36.0,2023-02-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,39.0,2023-02-13,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,25.0,2023-02-14,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.9,2023-02-15,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.6,2023-02-16,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.0,2023-02-17,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.4,2023-02-18,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.7,2023-02-19,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,24.0,2023-02-20,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.6,2023-02-22,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,7.7,2023-02-23,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.4,2023-02-24,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-02-25,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.8,2023-02-26,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,17.0,2023-02-27,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,14.0,2023-02-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.9,2023-03-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.8,2023-03-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.5,2023-03-04,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,1.7,2023-03-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.9,2023-03-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.9,2023-03-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.7,2023-03-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.7,2023-03-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.7,2023-03-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.0,2023-03-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.8,2023-03-14,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,13.0,2023-03-15,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,11.0,2023-03-16,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,12.0,2023-03-17,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,7.1,2023-03-18,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.8,2023-03-19,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-03-20,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.8,2023-03-21,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.6,2023-03-22,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.5,2023-03-23,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.2,2023-03-24,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-03-25,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.4,2023-03-26,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.1,2023-03-27,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.6,2023-03-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,0.98,2023-03-29,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.1,2023-03-30,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.6,2023-03-31,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.8,2023-04-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.8,2023-04-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,13.0,2023-04-03,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.9,2023-04-04,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.7,2023-04-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,12.0,2023-04-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,20.0,2023-04-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.9,2023-04-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.4,2023-04-09,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,2.0,2023-04-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,1.4,2023-04-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,7.4,2023-04-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.6,2023-04-13,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.8,2023-04-24,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.5,2023-04-25,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,13.0,2023-04-26,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.0,2023-04-27,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.7,2023-04-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,9.5,2023-04-29,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.2,2023-04-30,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.5,2023-05-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.9,2023-05-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.9,2023-05-03,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,11.0,2023-05-04,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,10.0,2023-05-05,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,17.0,2023-05-06,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.5,2023-05-07,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,13.0,2023-05-08,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.5,2023-05-09,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.7,2023-05-10,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,18.0,2023-05-11,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,13.0,2023-05-12,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.0,2023-05-14,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.6,2023-05-25,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,8.5,2023-05-26,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,6.3,2023-05-27,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.4,2023-05-28,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,7.0,2023-05-29,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.5,2023-05-30,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,5.1,2023-05-31,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.5,2023-06-01,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,4.3,2023-06-02,52.39397200025616,4.870156999790721
4344,pm25,µg/m³,3.9,2023-06-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.95,2022-08-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2022-08-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2022-09-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2022-09-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2022-09-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.2,2022-09-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2022-09-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2022-09-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.78,2022-09-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2022-09-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.95,2022-09-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2022-09-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.2,2022-09-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.9,2022-09-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.2,2022-09-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2022-09-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2022-09-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.45,2022-09-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2022-09-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2022-09-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.75,2022-10-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.025,2022-10-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.5,2022-10-21,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2022-10-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,-0.083,2022-10-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,-0.025,2022-10-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.033,2022-10-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.38,2022-10-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.2,2022-10-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2022-10-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.4,2022-10-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2022-10-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.13,2022-10-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.1,2022-11-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.14,2022-11-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.34,2022-11-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.025,2022-11-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2022-11-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2022-11-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.13,2022-11-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.58,2022-11-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.57,2022-11-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.56,2022-11-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2022-11-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.44,2022-11-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.65,2022-11-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.46,2022-11-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.44,2022-11-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.52,2022-11-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.73,2022-11-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.84,2022-11-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.89,2022-11-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.71,2022-11-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.66,2022-12-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.93,2022-12-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.95,2022-12-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.98,2022-12-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.54,2022-12-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.23,2022-12-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.38,2022-12-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.32,2022-12-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.27,2022-12-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.83,2022-12-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2022-12-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2022-12-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.93,2022-12-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2022-12-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.68,2022-12-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.9,2022-12-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.85,2022-12-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2022-12-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2022-12-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.9,2022-12-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2022-12-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-01-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-01-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-01-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2023-01-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-01-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-01-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-01-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.4,2023-01-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-01-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-01-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.87,2023-01-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,-0.1,2023-01-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.067,2023-01-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.22,2023-01-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.14,2023-01-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.14,2023-01-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.092,2023-01-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.15,2023-01-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.33,2023-01-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.12,2023-01-21,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.11,2023-01-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.62,2023-01-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.65,2023-01-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.33,2023-01-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.81,2023-01-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2023-01-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.58,2023-01-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.18,2023-01-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.17,2023-01-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.23,2023-01-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.3,2023-02-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.2,2023-02-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.8,2023-02-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.53,2023-02-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.9,2023-02-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.85,2023-02-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.5,2023-02-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.67,2023-02-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.34,2023-02-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.4,2023-02-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.5,2023-02-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2023-02-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.05,2023-02-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.025,2023-02-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.05,2023-02-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.13,2023-02-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,-0.033,2023-02-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.45,2023-02-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.8,2023-02-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.65,2023-02-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.15,2023-02-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.1,2023-02-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.1,2023-02-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.35,2023-02-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.3,2023-02-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.1,2023-03-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2023-03-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.3,2023-03-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.13,2023-03-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.0,2023-03-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.0,2023-03-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.3,2023-03-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.27,2023-03-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.14,2023-03-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.15,2023-03-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.3,2023-03-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2023-03-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.28,2023-03-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.4,2023-03-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.63,2023-03-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.17,2023-03-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.23,2023-03-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.0,2023-03-21,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.091,2023-03-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.096,2023-03-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.061,2023-03-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.53,2023-03-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.43,2023-03-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.39,2023-03-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.24,2023-03-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,-0.0083,2023-03-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.17,2023-03-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.065,2023-03-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.2,2023-04-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.42,2023-04-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.0,2023-04-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.49,2023-04-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.7,2023-04-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.32,2023-04-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.33,2023-04-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.47,2023-04-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.23,2023-04-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.18,2023-04-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.07,2023-04-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.81,2023-04-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.25,2023-04-13,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.61,2023-04-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.27,2023-04-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.66,2023-04-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.66,2023-04-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.29,2023-04-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.2,2023-04-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.66,2023-04-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.37,2023-05-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.7,2023-05-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.4,2023-05-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.42,2023-05-04,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.66,2023-05-05,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.78,2023-05-06,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.23,2023-05-07,52.39397200025616,4.870156999790721
160,so2,µg/m³,3.7,2023-05-08,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.63,2023-05-09,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.6,2023-05-10,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.5,2023-05-11,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2023-05-12,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.6,2023-05-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.6,2023-05-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.61,2023-05-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.46,2023-05-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.39,2023-05-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.52,2023-05-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.34,2023-05-30,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.38,2023-05-31,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.61,2023-06-01,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.51,2023-06-02,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.47,2023-06-03,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.5,2023-06-14,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2023-06-15,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.2,2023-06-16,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.54,2023-06-17,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.53,2023-06-18,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.59,2023-06-19,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.1,2023-06-20,52.39397200025616,4.870156999790721
160,so2,µg/m³,2.0,2023-06-22,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.5,2023-06-23,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.91,2023-06-24,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.7,2023-06-25,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.27,2023-06-26,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.56,2023-06-27,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.79,2023-06-28,52.39397200025616,4.870156999790721
160,so2,µg/m³,0.7,2023-06-29,52.39397200025616,4.870156999790721
160,so2,µg/m³,1.3,2023-06-30,52.39397200025616,4.870156999790721
